nohup: ignoring input
------------------------------------------------------------
初始化并发系统 (Workers=46)...
Loading NLP Model: oliverguhr/fullstop-punctuation-multilang-large ...
Device set to use cuda:0
模型加载完成。
------------------------------------------------------------
找到 2620 个音频文件。
开始并行处理...
文件名                                      | 音频时长(s)      | 完整生成耗时(s)       | 实时率(RTF)  
1995-1837-0006.wav                       | 2.96         | 2.3286          | 0.7880    
1995-1837-0010.wav                       | 3.48         | 2.4832          | 0.7136    
1995-1837-0009.wav                       | 3.76         | 2.8864          | 0.7677    
1995-1837-0028.wav                       | 2.34         | 1.9485          | 0.8327    
7021-79740-0002.wav                      | 9.22         | 9.1487          | 0.9917    
1995-1837-0002.wav                       | 2.79         | 1.8162          | 0.6510    
1995-1837-0013.wav                       | 3.19         | 2.1618          | 0.6766    
1995-1837-0011.wav                       | 3.38         | 2.6440          | 0.7834    
7021-79740-0000.wav                      | 11.12        | 9.7362          | 0.8752    
1995-1837-0005.wav                       | 2.63         | 2.0542          | 0.7796    
1995-1837-0019.wav                       | 5.38         | 4.0741          | 0.7573    
1995-1837-0008.wav                       | 1.96         | 1.3972          | 0.7147    
1995-1837-0020.wav                       | 3.21         | 2.0113          | 0.6266    
1995-1837-0017.wav                       | 3.10         | 2.1920          | 0.7071    
7021-79730-0005.wav                      | 8.01         | 5.8376          | 0.7288    
1995-1836-0002.wav                       | 2.31         | 1.5728          | 0.6794    
7021-79740-0014.wav                      | 14.18        | 10.7597         | 0.7591    
1995-1837-0015.wav                       | 4.49         | 3.4620          | 0.7719    
1995-1837-0000.wav                       | 3.87         | 2.7894          | 0.7217    
1995-1837-0021.wav                       | 3.09         | 2.2777          | 0.7371    
1995-1837-0027.wav                       | 6.71         | 5.0185          | 0.7485    
7021-79740-0011.wav                      | 10.31        | 11.6638         | 1.1308    
1995-1837-0024.wav                       | 5.38         | 4.0860          | 0.7588    
1995-1837-0004.wav                       | 6.36         | 4.6057          | 0.7242    
1995-1837-0029.wav                       | 5.58         | 4.3092          | 0.7723    
7021-85628-0001.wav                      | 11.33        | 12.5879         | 1.1110    
7021-79740-0010.wav                      | 12.03        | 12.7098         | 1.0570    
7021-79730-0006.wav                      | 11.34        | 9.0098          | 0.7945    
1995-1837-0003.wav                       | 7.36         | 5.8472          | 0.7945    
7021-85628-0015.wav                      | 11.54        | 12.8940         | 1.1168    
1995-1837-0016.wav                       | 7.19         | 5.6190          | 0.7815    
1995-1836-0007.wav                       | 3.44         | 2.4479          | 0.7126    
1995-1836-0012.wav                       | 3.69         | 2.5444          | 0.6886    
1995-1836-0011.wav                       | 4.71         | 3.4286          | 0.7287    
7021-85628-0013.wav                      | 12.13        | 13.4944         | 1.1125    
7021-79759-0005.wav                      | 13.02        | 10.1303         | 0.7781    
1995-1826-0003.wav                       | 3.09         | 2.5917          | 0.8387    
1995-1837-0026.wav                       | 8.10         | 5.9525          | 0.7353    
1995-1837-0025.wav                       | 9.51         | 7.1757          | 0.7549    
1995-1826-0010.wav                       | 2.44         | 1.7489          | 0.7153    
1995-1837-0001.wav                       | 8.73         | 6.5848          | 0.7543    
1995-1836-0013.wav                       | 5.30         | 3.6491          | 0.6885    
1995-1836-0008.wav                       | 6.99         | 5.1009          | 0.7303    
1995-1836-0009.wav                       | 6.71         | 4.9539          | 0.7383    
7021-79730-0008.wav                      | 11.77        | 8.6699          | 0.7369    
7021-85628-0007.wav                      | 16.68        | 14.4656         | 0.8675    
1995-1837-0007.wav                       | 8.80         | 7.0712          | 0.8035    
7021-79730-0001.wav                      | 11.49        | 9.1934          | 0.8001    
7021-85628-0003.wav                      | 15.29        | 14.8637         | 0.9721    
1995-1826-0014.wav                       | 2.50         | 1.7615          | 0.7046    
1995-1826-0004.wav                       | 3.04         | 2.2939          | 0.7558    
1995-1826-0022.wav                       | 4.75         | 3.4489          | 0.7268    
7021-79730-0007.wav                      | 12.46        | 10.1345         | 0.8137    
1995-1837-0012.wav                       | 8.24         | 6.2979          | 0.7638    
1995-1826-0008.wav                       | 2.90         | 2.0134          | 0.6955    
1995-1826-0005.wav                       | 5.12         | 3.4619          | 0.6755    
1995-1836-0006.wav                       | 7.71         | 5.9859          | 0.7759    
1995-1836-0001.wav                       | 6.00         | 4.6270          | 0.7712    
7021-79730-0009.wav                      | 12.59        | 10.2158         | 0.8117    
1995-1836-0003.wav                       | 7.96         | 5.9414          | 0.7459    
1995-1826-0006.wav                       | 2.46         | 1.7921          | 0.7300    
1995-1826-0025.wav                       | 3.29         | 2.7376          | 0.8308    
1995-1826-0015.wav                       | 3.55         | 2.6399          | 0.7436    
7021-79740-0008.wav                      | 18.41        | 17.0034         | 0.9233    
1995-1836-0000.wav                       | 8.96         | 6.6775          | 0.7457    
1995-1836-0005.wav                       | 10.90        | 7.7055          | 0.7069    
1995-1826-0009.wav                       | 7.57         | 6.1782          | 0.8161    
1995-1837-0018.wav                       | 12.82        | 9.2469          | 0.7210    
1995-1826-0016.wav                       | 5.90         | 4.4586          | 0.7557    
1995-1836-0014.wav                       | 9.04         | 6.9825          | 0.7720    
1995-1826-0012.wav                       | 6.18         | 4.6111          | 0.7461    
1995-1826-0002.wav                       | 4.61         | 3.4492          | 0.7490    
1995-1826-0018.wav                       | 5.01         | 3.7510          | 0.7487    
1995-1837-0014.wav                       | 12.46        | 9.1561          | 0.7348    
1995-1826-0020.wav                       | 6.12         | 3.9416          | 0.6441    
3570-5696-0006.wav                       | 4.16         | 3.1741          | 0.7630    
3570-5696-0004.wav                       | 4.70         | 3.4258          | 0.7289    
7021-79730-0004.wav                      | 17.95        | 13.6534         | 0.7608    
1995-1826-0024.wav                       | 5.09         | 3.6545          | 0.7173    
1995-1826-0019.wav                       | 5.25         | 3.7522          | 0.7147    
1995-1826-0007.wav                       | 7.06         | 5.6219          | 0.7963    
3570-5694-0012.wav                       | 3.21         | 2.3475          | 0.7324    
1995-1826-0017.wav                       | 6.14         | 4.6971          | 0.7644    
1995-1837-0023.wav                       | 16.96        | 12.7862         | 0.7537    
1995-1826-0023.wav                       | 8.14         | 6.3102          | 0.7752    
3570-5694-0019.wav                       | 3.75         | 2.6743          | 0.7122    
1995-1826-0013.wav                       | 8.77         | 6.5271          | 0.7443    
1995-1826-0001.wav                       | 10.17        | 7.1176          | 0.6999    
7021-79759-0004.wav                      | 24.47        | 19.9228         | 0.8142    
3570-5694-0013.wav                       | 5.61         | 4.2171          | 0.7517    
3570-5696-0002.wav                       | 7.51         | 5.3663          | 0.7146    
1995-1826-0000.wav                       | 9.48         | 7.5945          | 0.8007    
3570-5696-0008.wav                       | 7.26         | 5.6463          | 0.7777    
3570-5696-0010.wav                       | 7.57         | 5.4990          | 0.7264    
1995-1826-0011.wav                       | 8.94         | 6.6245          | 0.7410    
3570-5694-0022.wav                       | 4.29         | 3.6265          | 0.8444    
3570-5694-0001.wav                       | 5.67         | 4.0846          | 0.7198    
3570-5695-0010.wav                       | 4.67         | 3.5619          | 0.7635    
3570-5696-0009.wav                       | 8.86         | 6.9889          | 0.7888    
3570-5694-0004.wav                       | 5.33         | 4.1931          | 0.7867    
1995-1826-0021.wav                       | 11.41        | 8.5364          | 0.7482    
3570-5695-0013.wav                       | 4.64         | 3.3964          | 0.7320    
3570-5696-0007.wav                       | 9.50         | 7.4825          | 0.7876    
3570-5695-0009.wav                       | 5.03         | 3.3697          | 0.6706    
5639-40744-0009.wav                      | 2.38         | 1.5866          | 0.6681    
3570-5696-0000.wav                       | 11.41        | 8.5156          | 0.7460    
3570-5694-0005.wav                       | 8.40         | 6.8239          | 0.8119    
3570-5694-0018.wav                       | 7.82         | 6.3129          | 0.8078    
3570-5695-0008.wav                       | 6.84         | 5.7673          | 0.8426    
3570-5695-0000.wav                       | 4.83         | 3.6811          | 0.7621    
3570-5694-0017.wav                       | 8.34         | 6.3693          | 0.7642    
3570-5694-0015.wav                       | 8.44         | 6.0816          | 0.7210    
3570-5695-0015.wav                       | 7.95         | 5.9522          | 0.7487    
3570-5695-0002.wav                       | 7.80         | 6.2397          | 0.7994    
3570-5695-0011.wav                       | 8.26         | 6.5065          | 0.7877    
3570-5696-0005.wav                       | 13.03        | 10.0362         | 0.7705    
3570-5695-0003.wav                       | 5.36         | 4.1639          | 0.7776    
3570-5694-0011.wav                       | 11.03        | 8.0645          | 0.7311    
3570-5694-0008.wav                       | 9.49         | 7.3529          | 0.7744    
3570-5694-0021.wav                       | 10.55        | 7.9970          | 0.7576    
3570-5694-0007.wav                       | 10.54        | 8.4849          | 0.8046    
3570-5694-0002.wav                       | 10.62        | 8.2269          | 0.7750    
1995-1826-0026.wav                       | 15.45        | 13.0372         | 0.8438    
3570-5695-0006.wav                       | 7.47         | 6.2030          | 0.8304    
5639-40744-0005.wav                      | 5.64         | 5.3511          | 0.9479    
3570-5694-0010.wav                       | 13.01        | 10.4576         | 0.8041    
3570-5694-0014.wav                       | 11.26        | 9.2248          | 0.8196    
3570-5694-0020.wav                       | 14.04        | 12.1064         | 0.8626    
3570-5695-0007.wav                       | 9.76         | 8.3642          | 0.8574    
5639-40744-0017.wav                      | 5.88         | 6.2051          | 1.0553    
3570-5694-0009.wav                       | 12.61        | 10.6870         | 0.8478    
3570-5696-0001.wav                       | 16.73        | 13.9277         | 0.8322    
3570-5694-0000.wav                       | 12.09        | 11.8317         | 0.9790    
3570-5694-0006.wav                       | 14.51        | 12.0516         | 0.8309    
1995-1836-0010.wav                       | 24.45        | 20.0942         | 0.8218    
3570-5694-0016.wav                       | 14.15        | 12.7461         | 0.9008    
3570-5695-0014.wav                       | 10.54        | 10.1017         | 0.9584    
3570-5695-0004.wav                       | 10.60        | 9.8153          | 0.9260    
5639-40744-0011.wav                      | 2.67         | 3.3717          | 1.2652    
5639-40744-0007.wav                      | 5.83         | 6.6820          | 1.1471    
5639-40744-0033.wav                      | 9.15         | 9.8293          | 1.0742    
5639-40744-0008.wav                      | 2.21         | 2.9697          | 1.3407    
3570-5695-0012.wav                       | 14.76        | 14.4915         | 0.9818    
5639-40744-0006.wav                      | 8.04         | 8.0940          | 1.0061    
5639-40744-0010.wav                      | 4.12         | 3.8772          | 0.9411    
5639-40744-0021.wav                      | 10.98        | 11.8546         | 1.0797    
7021-79730-0003.wav                      | 32.88        | 29.2561         | 0.8898    
7176-88083-0008.wav                      | 3.28         | 3.8853          | 1.1846    
3570-5695-0001.wav                       | 14.71        | 14.4436         | 0.9816    
5639-40744-0028.wav                      | 12.25        | 12.6058         | 1.0290    
5639-40744-0020.wav                      | 9.82         | 10.7433         | 1.0940    
5639-40744-0002.wav                      | 8.91         | 10.7266         | 1.2039    
3570-5694-0003.wav                       | 19.02        | 19.6493         | 1.0328    
5639-40744-0014.wav                      | 7.72         | 8.7288          | 1.1307    
5639-40744-0036.wav                      | 11.54        | 12.0829         | 1.0475    
5639-40744-0024.wav                      | 8.85         | 10.9587         | 1.2390    
5639-40744-0016.wav                      | 9.49         | 12.5566         | 1.3231    
5639-40744-0025.wav                      | 8.79         | 10.1952         | 1.1605    
5639-40744-0029.wav                      | 7.30         | 8.9413          | 1.2240    
7176-88083-0009.wav                      | 4.04         | 4.2642          | 1.0542    
5639-40744-0034.wav                      | 13.05        | 15.3857         | 1.1785    
3570-5696-0003.wav                       | 25.11        | 23.1329         | 0.9211    
5639-40744-0001.wav                      | 12.44        | 14.1863         | 1.1404    
5639-40744-0004.wav                      | 12.47        | 13.7661         | 1.1035    
7176-88083-0005.wav                      | 4.70         | 4.7256          | 1.0054    
7176-88083-0027.wav                      | 2.13         | 1.4128          | 0.6633    
5639-40744-0015.wav                      | 11.02        | 12.5090         | 1.1351    
5639-40744-0013.wav                      | 6.87         | 7.7853          | 1.1341    
7176-88083-0019.wav                      | 5.81         | 4.9061          | 0.8444    
5639-40744-0018.wav                      | 15.41        | 15.9253         | 1.0331    
7176-88083-0014.wav                      | 4.67         | 3.8355          | 0.8213    
5639-40744-0012.wav                      | 8.60         | 9.5610          | 1.1124    
7176-88083-0015.wav                      | 2.33         | 1.8286          | 0.7831    
5639-40744-0000.wav                      | 15.77        | 15.9617         | 1.0122    
7176-88083-0020.wav                      | 5.42         | 4.4988          | 0.8308    
5639-40744-0038.wav                      | 13.80        | 14.4248         | 1.0453    
7176-92135-0033.wav                      | 2.23         | 1.4038          | 0.6295    
5639-40744-0037.wav                      | 11.45        | 11.4571         | 1.0006    
7176-88083-0026.wav                      | 5.53         | 5.3574          | 0.9688    
5639-40744-0019.wav                      | 12.06        | 13.1607         | 1.0913    
5639-40744-0040.wav                      | 12.51        | 14.8622         | 1.1880    
7176-88083-0002.wav                      | 7.51         | 5.7223          | 0.7620    
7176-92135-0028.wav                      | 3.35         | 2.4729          | 0.7393    
7176-88083-0012.wav                      | 5.04         | 4.2153          | 0.8355    
7176-88083-0010.wav                      | 6.74         | 5.6886          | 0.8440    
7176-88083-0017.wav                      | 3.66         | 2.6298          | 0.7185    
7176-92135-0026.wav                      | 2.95         | 2.1547          | 0.7304    
7176-88083-0016.wav                      | 3.92         | 3.2071          | 0.8181    
7176-88083-0000.wav                      | 5.70         | 4.7306          | 0.8307    
3570-5695-0005.wav                       | 20.03        | 20.3614         | 1.0165    
7176-88083-0024.wav                      | 8.20         | 6.5056          | 0.7938    
5639-40744-0039.wav                      | 14.38        | 12.7587         | 0.8876    
7176-92135-0010.wav                      | 2.16         | 1.4298          | 0.6620    
7176-92135-0027.wav                      | 2.83         | 2.0674          | 0.7292    
7176-88083-0006.wav                      | 4.29         | 3.9817          | 0.9270    
7176-92135-0029.wav                      | 2.98         | 2.1836          | 0.7315    
7176-92135-0024.wav                      | 4.10         | 2.5030          | 0.6105    
1995-1836-0004.wav                       | 33.91        | 31.3910         | 0.9257    
7176-92135-0021.wav                      | 2.56         | 1.9447          | 0.7582    
5639-40744-0022.wav                      | 13.64        | 14.1030         | 1.0336    
7176-88083-0003.wav                      | 7.60         | 6.3239          | 0.8321    
7176-92135-0030.wav                      | 2.23         | 1.5553          | 0.6959    
7176-92135-0005.wav                      | 5.47         | 3.8523          | 0.7043    
7176-92135-0007.wav                      | 3.27         | 2.6407          | 0.8063    
7176-92135-0034.wav                      | 4.46         | 3.0592          | 0.6851    
5639-40744-0023.wav                      | 13.92        | 11.8701         | 0.8527    
7176-88083-0021.wav                      | 12.61        | 11.7467         | 0.9319    
7176-92135-0037.wav                      | 2.86         | 1.9140          | 0.6692    
7176-92135-0004.wav                      | 2.42         | 1.5402          | 0.6351    
7176-88083-0011.wav                      | 10.06        | 8.0442          | 0.7996    
7176-88083-0018.wav                      | 10.45        | 8.5419          | 0.8174    
5639-40744-0032.wav                      | 17.43        | 17.5222         | 1.0053    
7176-92135-0035.wav                      | 3.38         | 2.3003          | 0.6806    
7176-88083-0025.wav                      | 7.38         | 5.2592          | 0.7126    
7176-88083-0004.wav                      | 7.50         | 6.0122          | 0.8016    
7176-88083-0023.wav                      | 9.64         | 6.8792          | 0.7132    
5639-40744-0041.wav                      | 17.20        | 17.6593         | 1.0267    
7176-92135-0002.wav                      | 3.42         | 2.6907          | 0.7879    
7176-92135-0019.wav                      | 2.40         | 1.7212          | 0.7157    
7176-92135-0011.wav                      | 2.88         | 1.9894          | 0.6896    
5639-40744-0026.wav                      | 14.50        | 14.8050         | 1.0210    
5639-40744-0035.wav                      | 17.52        | 17.2688         | 0.9857    
7176-92135-0032.wav                      | 3.31         | 3.0022          | 0.9056    
7176-92135-0001.wav                      | 7.56         | 5.9897          | 0.7923    
7176-92135-0009.wav                      | 4.38         | 3.7220          | 0.8498    
7176-92135-0039.wav                      | 3.12         | 2.4760          | 0.7923    
7176-92135-0013.wav                      | 3.15         | 2.4820          | 0.7879    
7176-88083-0022.wav                      | 9.48         | 7.2516          | 0.7645    
7176-92135-0008.wav                      | 4.43         | 3.2244          | 0.7279    
7176-92135-0003.wav                      | 3.96         | 3.2198          | 0.8141    
7176-88083-0013.wav                      | 15.00        | 12.5617         | 0.8374    
7176-92135-0036.wav                      | 6.47         | 4.8025          | 0.7423    
7176-92135-0020.wav                      | 7.17         | 5.7778          | 0.8064    
7176-92135-0044.wav                      | 5.17         | 3.8208          | 0.7383    
7176-92135-0041.wav                      | 4.94         | 4.0853          | 0.8270    
7176-92135-0015.wav                      | 6.75         | 5.0229          | 0.7436    
7176-92135-0045.wav                      | 5.23         | 4.1775          | 0.7987    
7176-92135-0042.wav                      | 7.27         | 5.9842          | 0.8231    
7176-92135-0023.wav                      | 6.21         | 4.7364          | 0.7621    
7729-102255-0034.wav                     | 2.71         | 1.9382          | 0.7152    
5639-40744-0030.wav                      | 22.29        | 21.2629         | 0.9541    
7176-92135-0017.wav                      | 7.17         | 5.7423          | 0.8009    
7729-102255-0013.wav                     | 2.67         | 1.8895          | 0.7063    
7176-92135-0040.wav                      | 10.35        | 8.6489          | 0.8360    
7176-92135-0031.wav                      | 9.64         | 7.4079          | 0.7685    
7176-92135-0018.wav                      | 8.94         | 7.5685          | 0.8466    
7176-92135-0006.wav                      | 7.79         | 6.0061          | 0.7705    
7729-102255-0045.wav                     | 6.80         | 5.3006          | 0.7789    
7176-92135-0022.wav                      | 8.23         | 6.9613          | 0.8458    
7729-102255-0001.wav                     | 3.45         | 2.2772          | 0.6601    
7729-102255-0025.wav                     | 5.49         | 4.7035          | 0.8575    
7176-92135-0016.wav                      | 7.54         | 6.3589          | 0.8428    
7729-102255-0030.wav                     | 7.25         | 5.7915          | 0.7988    
7176-88083-0001.wav                      | 16.57        | 13.8912         | 0.8381    
7729-102255-0027.wav                     | 5.91         | 4.7688          | 0.8076    
7729-102255-0039.wav                     | 6.82         | 5.8825          | 0.8632    
5639-40744-0027.wav                      | 23.26        | 22.2515         | 0.9566    
7176-88083-0007.wav                      | 14.30        | 11.8383         | 0.8279    
7176-92135-0038.wav                      | 9.21         | 7.6730          | 0.8336    
7729-102255-0021.wav                     | 7.93         | 6.8029          | 0.8579    
7176-92135-0000.wav                      | 14.44        | 11.5674         | 0.8011    
7729-102255-0005.wav                     | 5.18         | 3.7811          | 0.7300    
7729-102255-0033.wav                     | 6.78         | 4.3674          | 0.6446    
7729-102255-0043.wav                     | 11.04        | 8.5678          | 0.7764    
7729-102255-0035.wav                     | 5.62         | 4.2513          | 0.7558    
7729-102255-0023.wav                     | 5.50         | 3.4993          | 0.6362    
7729-102255-0010.wav                     | 8.54         | 6.8149          | 0.7980    
7729-102255-0007.wav                     | 11.53        | 8.9485          | 0.7761    
7729-102255-0014.wav                     | 5.29         | 3.7519          | 0.7086    
5639-40744-0003.wav                      | 27.12        | 27.2974         | 1.0065    
7729-102255-0031.wav                     | 6.75         | 5.3456          | 0.7919    
7176-92135-0043.wav                      | 13.28        | 10.8189         | 0.8147    
7729-102255-0012.wav                     | 4.08         | 2.9952          | 0.7350    
7176-92135-0025.wav                      | 15.74        | 12.3762         | 0.7863    
7729-102255-0000.wav                     | 3.29         | 2.6151          | 0.7961    
121-121726-0005.wav                      | 3.10         | 2.2937          | 0.7399    
7729-102255-0020.wav                     | 10.97        | 8.2545          | 0.7521    
7729-102255-0016.wav                     | 11.61        | 8.4382          | 0.7268    
121-121726-0013.wav                      | 2.49         | 1.9418          | 0.7798    
5639-40744-0031.wav                      | 28.42        | 24.4703         | 0.8610    
7729-102255-0018.wav                     | 11.35        | 9.0266          | 0.7953    
7176-92135-0014.wav                      | 16.02        | 11.4284         | 0.7134    
7729-102255-0029.wav                     | 7.06         | 5.1105          | 0.7239    
121-121726-0002.wav                      | 4.41         | 3.5114          | 0.7962    
121-121726-0014.wav                      | 3.17         | 2.1442          | 0.6775    
7729-102255-0002.wav                     | 8.30         | 6.2908          | 0.7579    
7729-102255-0038.wav                     | 7.92         | 5.7674          | 0.7282    
121-127105-0004.wav                      | 2.11         | 1.4708          | 0.6971    
7729-102255-0028.wav                     | 9.60         | 6.8313          | 0.7116    
7729-102255-0036.wav                     | 7.71         | 5.7521          | 0.7465    
121-121726-0004.wav                      | 4.02         | 2.8226          | 0.7021    
121-127105-0014.wav                      | 2.25         | 1.3838          | 0.6137    
121-127105-0009.wav                      | 2.29         | 1.4970          | 0.6537    
121-121726-0012.wav                      | 4.04         | 3.0541          | 0.7550    
7729-102255-0024.wav                     | 10.23        | 7.7350          | 0.7561    
121-121726-0006.wav                      | 3.90         | 2.8502          | 0.7318    
121-121726-0011.wav                      | 4.04         | 3.1913          | 0.7909    
121-127105-0018.wav                      | 2.77         | 1.7293          | 0.6243    
7176-92135-0012.wav                      | 16.40        | 13.0249         | 0.7942    
7729-102255-0042.wav                     | 9.22         | 7.0007          | 0.7589    
7729-102255-0019.wav                     | 8.93         | 6.6563          | 0.7454    
121-121726-0008.wav                      | 4.99         | 3.7589          | 0.7533    
121-127105-0017.wav                      | 2.69         | 1.8260          | 0.6775    
121-121726-0001.wav                      | 5.92         | 4.6895          | 0.7915    
121-121726-0009.wav                      | 7.26         | 5.2451          | 0.7225    
121-127105-0032.wav                      | 3.17         | 2.1257          | 0.6706    
7729-102255-0015.wav                     | 14.99        | 10.9723         | 0.7320    
7729-102255-0037.wav                     | 11.02        | 8.6982          | 0.7893    
121-127105-0006.wav                      | 4.72         | 3.6379          | 0.7699    
121-121726-0000.wav                      | 8.46         | 6.1873          | 0.7314    
121-121726-0003.wav                      | 6.75         | 4.7596          | 0.7046    
121-127105-0010.wav                      | 2.85         | 1.9747          | 0.6929    
121-127105-0015.wav                      | 2.96         | 2.0578          | 0.6952    
7729-102255-0022.wav                     | 11.79        | 9.0041          | 0.7634    
121-127105-0012.wav                      | 4.83         | 3.1318          | 0.6484    
121-127105-0030.wav                      | 2.17         | 1.4204          | 0.6530    
121-127105-0016.wav                      | 2.03         | 1.5802          | 0.7784    
121-121726-0007.wav                      | 6.73         | 5.0830          | 0.7553    
121-127105-0021.wav                      | 2.00         | 1.4861          | 0.7430    
121-127105-0033.wav                      | 2.35         | 1.9226          | 0.8164    
7729-102255-0044.wav                     | 17.11        | 14.2932         | 0.8356    
7729-102255-0026.wav                     | 15.06        | 11.2995         | 0.7503    
121-127105-0019.wav                      | 3.52         | 2.8970          | 0.8219    
7729-102255-0041.wav                     | 12.41        | 9.1447          | 0.7366    
121-127105-0008.wav                      | 2.76         | 2.1060          | 0.7631    
7729-102255-0040.wav                     | 11.76        | 9.1796          | 0.7806    
7729-102255-0006.wav                     | 17.00        | 13.5923         | 0.7993    
7729-102255-0017.wav                     | 15.11        | 10.5046         | 0.6952    
121-127105-0036.wav                      | 4.15         | 3.2297          | 0.7782    
121-123852-0001.wav                      | 1.87         | 1.1041          | 0.5904    
121-121726-0010.wav                      | 9.81         | 7.6686          | 0.7817    
121-127105-0028.wav                      | 6.75         | 4.6247          | 0.6851    
121-127105-0013.wav                      | 5.89         | 4.7422          | 0.8044    
121-127105-0005.wav                      | 5.82         | 3.8818          | 0.6670    
121-127105-0002.wav                      | 7.50         | 5.7490          | 0.7670    
121-127105-0001.wav                      | 5.03         | 3.7822          | 0.7527    
121-127105-0022.wav                      | 5.08         | 3.9607          | 0.7804    
121-127105-0029.wav                      | 7.31         | 5.0615          | 0.6924    
121-127105-0011.wav                      | 5.78         | 4.7037          | 0.8138    
8463-287645-0008.wav                     | 3.33         | 2.6522          | 0.7977    
8463-287645-0014.wav                     | 3.02         | 2.1130          | 0.6997    
7729-102255-0003.wav                     | 19.81        | 15.8898         | 0.8023    
7729-102255-0046.wav                     | 19.95        | 16.9574         | 0.8502    
8463-287645-0009.wav                     | 3.71         | 2.6990          | 0.7275    
121-127105-0034.wav                      | 7.41         | 5.4747          | 0.7388    
121-127105-0026.wav                      | 7.53         | 6.1787          | 0.8205    
7729-102255-0009.wav                     | 18.56        | 14.3156         | 0.7713    
121-127105-0003.wav                      | 7.72         | 6.2917          | 0.8145    
121-127105-0007.wav                      | 5.79         | 4.8041          | 0.8297    
121-127105-0031.wav                      | 10.77        | 8.7005          | 0.8082    
8463-287645-0001.wav                     | 3.54         | 2.8242          | 0.7967    
8463-294825-0011.wav                     | 2.18         | 1.4549          | 0.6674    
8463-294825-0014.wav                     | 2.42         | 1.5684          | 0.6494    
8463-287645-0010.wav                     | 4.33         | 3.4560          | 0.7991    
7729-102255-0032.wav                     | 20.28        | 16.1939         | 0.7985    
8463-287645-0000.wav                     | 4.73         | 3.7195          | 0.7864    
8463-287645-0012.wav                     | 5.42         | 4.1271          | 0.7608    
7729-102255-0004.wav                     | 20.16        | 15.4851         | 0.7683    
121-127105-0023.wav                      | 10.91        | 8.6077          | 0.7890    
8463-294825-0015.wav                     | 3.25         | 2.3690          | 0.7289    
8463-287645-0013.wav                     | 6.67         | 4.8830          | 0.7326    
8463-294825-0018.wav                     | 2.94         | 1.9473          | 0.6635    
